iter,sign_ns,verify_ns
0,253472,90106
1,259537,89601
2,179825,89611
3,575855,89584
4,412377,89522
5,337011,89491
6,1051610,94982
7,338499,89297
8,1132649,89164
9,174906,89006
10,176989,90282
11,733587,89926
12,174008,89504
13,416257,89559
14,174657,89202
15,179780,89411
16,174619,88345
17,175654,91359
18,572879,88671
19,417570,89481
20,413155,88738
21,175468,88537
22,494832,88973
23,490944,89717
24,502781,89528
25,342706,89425
26,175159,88589
27,579980,88838
28,174322,89917
29,337770,90341
30,496129,90014
31,417165,89834
32,253657,88907
33,177163,88809
34,172935,88965
35,175689,88656
36,574837,89041
37,414269,89821
38,493239,88924
39,175995,92702
40,172923,89337
41,175499,90470
42,574048,90647
43,805348,90011
44,418854,89897
45,497537,90268
46,175489,90487
47,576035,90590
48,417126,90201
49,175064,89875
50,337892,90432
51,180195,90161
52,254273,92965
53,336779,89209
54,254030,89645
55,829675,89880
56,175291,88883
57,333454,88737
58,592173,89036
59,255707,89907
60,179721,89806
61,264258,89083
62,497732,90422
63,174692,88956
64,574759,90308
65,172922,88789
66,174853,89209
67,174849,89828
68,336630,90349
69,410225,89372
70,416663,89179
71,569648,88913
72,174544,90405
73,818862,91885
74,811638,89132
75,174808,88482
76,252622,88961
77,260462,88792
78,652211,89510
79,819629,88345
80,338963,88845
81,651859,90042
82,334425,88531
83,257428,89199
84,651683,90313
85,811990,89398
86,252033,90474
87,499649,90316
88,417666,89164
89,1128442,89541
90,730144,89884
91,812740,89849
92,411474,89799
93,176711,88985
94,492127,90275
95,175176,90725
96,415929,89143
97,332099,89137
98,259458,88623
99,336058,89586
100,175180,89563
101,1050653,89625
102,494030,90373
103,174041,89604
104,333930,88802
105,253254,88929
106,574064,90182
107,650316,89477
108,1048715,90218
109,211089,89193
110,354088,89907
111,207463,90108
112,734954,90040
113,253676,89883
114,495768,88966
115,650071,89696
116,176297,89404
117,261936,89919
118,259153,89327
119,254124,90169
120,175630,90353
121,257054,90434
122,331916,90327
123,175883,89949
124,334603,89352
125,176577,89227
126,808382,89807
127,415211,90138
128,414906,89325
129,256815,90597
130,413318,89968
131,976601,89577
132,816090,88640
133,492836,93808
134,1048622,89350
135,336221,89574
136,333581,89577
137,829403,90321
138,173998,94843
139,338640,89809
140,175737,91165
141,415176,90287
142,333825,89220
143,181107,89194
144,176206,90355
145,357190,89895
146,256631,88783
147,826732,90116
148,492456,90047
149,174202,88814
150,174567,89862
151,333531,90866
152,252509,89021
153,892683,89007
154,653117,89964
155,174992,88948
156,258792,88960
157,421034,88835
158,497422,90729
159,902234,89885
160,258695,88939
161,573596,89606
162,1217444,90337
163,495959,89643
164,659993,89522
165,734012,89187
166,252652,89417
167,347871,88905
168,254341,89410
169,337642,89170
170,176642,89144
171,254900,89596
172,736465,89113
173,412868,90865
174,734760,89979
175,574297,89202
176,172824,89949
177,180524,90511
178,174030,90230
179,179038,89030
180,819860,89662
181,174933,90334
182,1217822,89490
183,416122,89942
184,259504,90314
185,497673,89626
186,414998,90222
187,257080,89738
188,415193,89818
189,419999,88965
190,972834,89057
191,172390,89754
192,428111,88645
193,255885,89168
194,338130,89497
195,890151,90063
196,173263,89840
197,172433,89627
198,415664,88933
199,333961,89622
200,412365,88762
201,177829,89406
202,254399,89472
203,493306,93683
204,337062,89640
205,1444666,89246
206,173382,91868
207,175300,89720
208,411540,95097
209,748314,89298
210,180486,87953
211,570465,88987
