iter,sign_ns,verify_ns
0,739486,89165
1,174490,89080
2,253400,89130
3,420655,89145
4,253327,88939
5,259247,93885
6,336662,89224
7,729812,89131
8,418668,89055
9,173308,88810
10,336078,88910
11,417480,89049
12,816080,88921
13,258157,89005
14,253866,89205
15,678040,88948
16,1443314,95475
17,413618,89216
18,815398,89123
19,818343,89505
20,259969,89476
21,734612,89010
22,254977,89988
23,567965,89311
24,330516,89581
25,418165,90396
26,343101,89277
27,503006,89059
28,338204,92917
29,257484,89019
30,498084,89147
31,411419,89425
32,253668,89088
33,573413,90640
34,418117,89581
35,495772,89137
36,173612,88268
37,489055,88792
38,888830,88696
39,490466,95606
40,172178,89698
41,174022,89412
42,173787,89243
43,418471,88760
44,257424,89020
45,253625,88617
46,255041,88721
47,332673,88593
48,409905,89487
49,339057,88868
50,496004,93520
51,173529,89119
52,570284,88656
53,252398,88772
54,496428,88286
55,174558,88527
56,814960,88241
57,333652,88728
58,332928,88265
59,334928,88589
60,725850,88312
61,254997,93755
62,171767,94524
63,175646,91976
64,173842,93061
65,258996,95358
66,971628,91185
67,572889,92966
68,492764,89153
69,254663,88923
70,569613,89127
71,175819,88989
72,258398,92031
73,253919,89705
74,179479,89095
75,252677,89106
76,413812,89174
77,174029,89011
78,330885,89093
79,175545,89078
80,334470,88407
81,258730,88888
82,253309,88821
83,255718,92061
84,970319,89283
85,490896,89163
86,173864,89373
87,652067,89005
88,330543,89034
89,572076,89182
90,732614,88974
91,439947,88831
92,174713,88802
93,172197,89048
94,181387,92387
95,174253,90316
96,174005,89547
97,332656,89213
98,335353,89155
99,178364,89326
100,573747,89411
101,573199,89315
102,333955,89604
103,577588,89355
104,173303,89230
105,336924,89042
106,253487,94083
107,651484,89070
108,441095,89026
109,1472169,88988
110,573218,89910
111,727870,88806
112,652286,88845
113,178658,88577
114,173873,88684
115,497867,89122
116,173924,88699
117,172377,91232
118,174085,89231
119,181759,89227
120,728567,89175
121,573010,88901
122,893064,89241
123,491275,89046
124,334553,89232
125,253314,89059
126,253210,89043
127,1601512,88767
128,334062,90633
129,252988,88953
130,656558,88964
131,657374,89881
132,569559,89215
133,412898,94192
134,410726,90488
135,172320,90223
136,255072,89945
137,254297,89299
138,334514,93831
139,497284,91067
140,258435,89283
141,174160,89191
142,652270,89205
143,497933,88977
144,1051411,89004
145,173596,89071
146,255525,89154
147,411406,89034
148,890947,88867
149,660076,89236
150,493105,91391
151,1286649,89229
152,176673,89124
153,917518,89065
154,477428,90047
155,253298,88814
156,338324,89257
157,887030,88624
158,728075,88723
159,492616,88826
160,171519,88867
161,251582,90430
162,171771,89389
163,253842,89013
164,252290,88958
165,330758,89077
166,171993,88724
167,336067,89357
168,489074,89289
169,491685,88510
170,251366,88464
171,173898,89123
172,1444886,96193
173,811255,89562
174,494824,89176
175,260070,89150
176,251937,89059
177,179381,94867
178,253965,89127
179,1286408,89362
180,171812,89342
181,416590,89120
182,176016,90362
183,506019,89017
184,414970,90651
185,251840,88784
186,410928,88979
187,735803,88695
188,1099565,89672
189,925836,88789
190,172761,89159
191,497859,89612
192,333210,90153
193,331855,88666
194,1058921,89649
195,1922139,92251
196,253245,89452
197,569958,89262
198,416548,89291
199,252737,89123
200,411012,88801
201,653216,88679
202,731576,88792
203,409968,88780
204,651400,89181
205,570062,88693
206,257202,92994
207,175608,89858
208,252716,89693
209,410670,89270
210,414392,88808
211,251169,88746
212,172163,88645
213,255351,88311
214,490410,89253
215,252731,90618
216,731885,89329
217,409965,92832
218,574030,89397
219,174343,90545
220,352713,88852
221,252542,89437
222,330936,89033
223,331660,89081
224,885850,89059
225,572695,89154
226,442587,89542
227,269677,89759
228,172767,92427
229,410817,89370
230,253357,89872
231,256489,89148
232,814723,89462
233,488144,89759
234,1203661,89373
235,173337,106905
236,570004,147930
237,171715,138320
238,650574,117701
239,1129142,111174
240,251627,147038
241,411763,211123
242,335010,107914
243,332933,117275
244,335507,106499
245,172948,106809
246,491978,97909
247,256778,96701
248,492895,89230
249,251845,89616
250,336601,89346
251,413467,90609
252,493625,89623
253,176051,90786
254,412074,90527
255,1693814,89388
256,174535,89087
257,250782,93241
258,174247,92777
259,1157882,90321
260,265404,89406
261,332145,89434
262,172833,89211
263,574305,90104
264,251767,88675
265,251560,88879
266,494720,89330
267,811265,89297
268,332910,97882
269,491949,94941
270,1927833,96786
271,255183,89789
272,172568,88530
273,652988,88532
274,412533,88733
275,409215,90186
276,651198,88520
277,172215,90421
278,494678,88725
279,174444,92960
280,171646,91388
281,333101,91646
282,574547,90831
283,409692,92073
284,256694,89084
285,252577,88795
286,410954,90290
287,658394,89183
288,896901,89287
289,256890,89079
290,813424,93065
291,412871,88998
292,462301,89550
293,1160367,89223
294,341708,89309
295,659102,89285
296,252674,89309
297,174223,88868
298,335533,89948
299,648150,89157
300,173584,89048
301,493023,92911
302,493343,88492
303,417794,88558
304,736030,88249
305,253621,88382
306,570779,89954
307,412256,88664
308,650673,88796
309,586956,88755
310,253345,88530
311,255057,88676
312,582910,92926
313,333238,90711
314,174473,89557
315,336872,90644
316,174309,90744
317,174007,90496
318,340793,90457
319,173560,94289
320,171479,88872
321,256876,89131
322,174439,90035
323,174050,95598
324,270338,95543
325,174676,89229
326,755040,89440
327,172497,89591
328,1293301,103552
329,571971,117267
330,171594,118594
331,174266,109356
332,1051232,110682
333,191212,132892
334,252008,98500
335,171664,93209
336,568524,89438
337,808739,89528
338,253671,89220
339,174681,89446
340,172742,89057
341,172173,89195
342,172159,88849
343,667113,88761
344,250550,92961
345,329654,89355
346,173398,89580
347,172558,89419
348,409798,89235
349,252535,89298
350,338869,90306
351,1013113,94024
352,332367,89311
353,564528,90001
354,272690,88715
355,252097,93014
356,253349,93512
357,651970,89616
358,251569,89484
359,332992,90247
360,648532,89299
361,173589,90455
362,725903,89231
363,571143,89428
364,650497,89619
365,255419,90705
366,410285,93190
367,253040,89931
368,335353,89641
369,259012,89585
370,659322,89488
371,489800,89028
372,228092,88819
373,647146,88835
374,425310,88872
375,173679,88855
376,330341,88810
377,647882,93379
378,648247,90220
379,255648,89038
380,334228,88423
381,735687,88581
382,330788,88754
383,489091,89723
384,413166,89491
385,252113,89764
386,413269,90519
387,173442,89963
388,349003,92198
389,188003,89369
390,560239,91568
391,187633,88862
392,435458,90142
393,272075,89663
394,785531,89803
395,946710,89571
396,291319,89021
397,619473,89586
398,382906,89433
399,190679,93110
400,470955,91789
401,210353,89295
402,171946,89510
403,172021,88965
404,171547,89046
405,173108,92205
406,172916,148025
407,508867,149941
408,251189,123800
409,334366,103805
410,179713,97776
411,490959,102199
412,1471376,95874
413,189797,116232
414,179852,115199
415,179239,100743
416,263032,102180
417,265558,102817
418,1073228,107019
419,175163,96191
420,172423,89011
421,174624,88858
422,422373,88890
423,570601,89004
424,608800,89050
425,253710,89344
426,994192,89240
427,335337,89234
428,1248693,88751
429,1296140,92894
430,333006,89080
431,679488,89067
432,254226,88819
433,1722448,88799
434,174345,88543
435,854899,89945
436,1391914,89186
437,190304,89149
438,903726,89105
439,360573,90328
440,571253,95181
441,492833,88679
442,1238273,88796
443,1131256,88597
444,255961,89082
445,333521,89036
446,332750,90058
447,1695491,89310
448,411373,89066
449,496069,89115
450,180231,89030
451,673582,91789
452,492822,93173
453,416538,89738
454,571102,88875
455,733220,89027
456,411626,89346
457,734393,90533
458,415238,89148
459,492349,89566
460,1129367,88259
461,414874,88760
462,334532,89055
463,491141,93732
464,652851,89127
465,2132437,89135
466,254525,90188
467,335864,90840
468,412706,89431
469,336341,95144
470,173885,89025
471,413047,89795
472,1057152,88619
473,493751,93939
474,490654,93098
475,334120,91497
476,492989,89662
477,491439,89494
478,414009,89515
479,676828,89589
480,333988,89372
481,814576,89433
482,1126746,89168
483,254090,89244
484,174274,88903
485,492894,93245
486,1212211,89145
487,1051370,89028
488,1050872,89195
489,174654,88903
490,890618,88723
491,411785,88833
492,571884,89009
493,253899,88992
494,494151,89049
495,334848,88895
496,172193,92287
497,414479,89410
498,254019,88952
499,412649,89105
500,492230,89001
501,251480,89118
502,652204,88807
503,893706,89302
504,174809,89216
505,1127106,89038
506,332632,90152
507,492253,92939
508,894280,89038
509,253167,89021
510,329216,88493
511,256076,91685
512,409985,88982
513,731983,88390
514,1049655,88621
515,491570,89359
516,415439,89222
517,1051648,92167
518,567849,120806
519,332762,122622
520,172025,124009
521,178318,119200
522,976439,101004
523,571122,97636
524,174083,89753
525,729092,102432
526,173320,112829
527,667911,113526
528,420473,103392
529,982917,113013
530,333687,112412
531,967868,88544
532,174574,88584
533,654263,88537
534,571523,88895
535,336539,90357
536,487324,88530
537,572080,88875
538,253664,90519
539,412842,89536
540,337165,89536
541,495745,89326
542,413177,89537
543,253255,89254
544,408956,89158
545,255953,89202
546,173921,89249
547,409598,88728
548,332969,89315
549,725726,91366
550,412978,89314
551,174174,89815
552,650246,88562
553,412601,88674
554,254697,88900
555,415172,89176
556,174026,88807
557,174444,88595
558,173955,88844
559,174733,88802
560,493751,91028
561,647421,92369
562,333749,89601
563,647498,89200
564,968614,89268
565,498070,89011
566,894332,88989
567,254740,89237
568,251121,90063
569,651776,88872
570,253161,88737
571,172030,93337
572,252803,89454
573,252343,88949
574,175630,89026
575,345692,88786
576,176276,88973
577,174541,88721
578,968383,100953
579,413659,120016
580,732208,105701
581,174347,113331
582,548851,91930
583,776686,88992
584,180050,88819
585,493422,91216
586,897416,88797
587,171799,88954
588,1129973,88733
589,260641,88695
590,173866,91002
591,330200,89623
592,171628,89070
593,252339,93762
594,340448,89052
595,171127,89002
596,967883,89165
597,568972,88795
598,410139,89019
599,170824,88480
600,178084,89450
601,172116,88564
602,417953,88834
603,416752,89494
604,258860,94829
605,173248,89564
606,249772,89465
607,1124405,88579
608,333155,88637
609,414465,88543
610,1294116,88400
611,578411,88751
612,179133,89183
613,886877,88749
614,173380,88260
615,411789,92093
616,260083,89458
617,173859,89777
618,571458,89152
619,583517,89252
620,683208,89317
621,489461,89318
622,572793,89534
623,329781,89516
624,330987,89646
625,490171,89807
626,251621,92987
627,492186,89073
628,250704,88843
629,171967,88816
630,330497,88864
631,755563,89271
632,336860,88425
633,497855,88963
634,565765,89611
635,412243,88935
636,170245,88512
637,411456,91236
638,334150,89167
639,889600,89238
640,646887,89080
641,650966,89080
642,572299,95061
643,174184,90337
644,355915,89449
645,330631,89529
646,731763,90541
647,1064597,94335
648,253409,93421
649,413719,93047
650,489484,89370
651,176153,89126
652,650548,88934
653,530153,89128
654,182234,89190
655,369107,88817
656,612869,88870
657,408296,88985
658,728599,88999
659,174631,92300
660,170709,89389
661,1052892,89211
662,814196,89046
663,173681,92375
664,510238,90880
665,986837,89405
666,592810,90428
667,176888,90280
668,172966,89795
669,809005,88782
670,568490,91733
671,252564,89178
672,175457,89151
673,491405,89469
674,172839,88894
675,652705,89567
676,662896,88653
677,253361,88225
678,1050374,88410
679,173851,88569
680,414841,88715
681,174199,89491
682,174234,92671
683,891352,89614
684,569640,89465
685,263704,89140
686,732137,89021
687,337094,89493
688,2274356,88262
689,332630,88555
690,890492,88571
691,492140,88164
692,174040,89057
693,252911,93055
694,255107,89256
695,175480,88799
696,333291,88549
697,333672,88508
698,571229,88430
699,252864,88475
700,173227,88307
701,173394,88471
702,414222,88427
703,174385,88656
704,409804,91271
705,413510,89717
706,724254,89067
707,254457,89526
708,727112,89627
709,569517,90004
710,409328,89209
711,1044873,89393
712,413735,89432
713,249873,89243
714,328868,89100
715,175563,92170
716,491259,89237
717,810197,89648
718,173667,89449
719,250647,89644
720,748661,89771
721,650988,88698
722,252700,88803
723,536188,88592
724,593208,88991
725,578664,89010
726,729466,90148
727,572312,89692
728,492151,89380
729,1050838,89347
730,570410,89017
731,412617,89087
732,494557,88693
733,252882,89357
734,1727252,89310
735,412034,88926
736,413433,88737
737,891943,89074
738,570274,91469
739,177450,89650
740,254314,89199
741,254883,89408
742,172435,88851
743,254798,88805
744,814007,88656
745,571543,88967
746,504656,89543
747,174116,88804
748,411064,88358
749,173268,90562
750,172951,89615
