iter,sign_ns,verify_ns
0,758548,221054
1,402311,221128
2,1270654,221035
3,723234,221146
4,545290,221071
5,1330635,221164
6,943398,221053
7,976305,221146
8,544957,221035
9,580716,221091
10,722530,221109
11,2156442,221127
12,1540559,228535
13,402292,221220
14,1980554,221220
15,1296005,221127
16,899676,221053
17,587179,221183
18,402848,221054
19,402311,221128
20,545550,221072
21,1684964,221127
22,721511,221091
23,764511,221164
24,866806,220997
25,865269,220924
26,545050,221090
27,1440837,221091
28,403718,221072
29,1220636,221146
30,1006842,228534
31,402014,221257
32,1304191,221165
33,901917,220887
34,1008823,221035
35,933269,220887
36,409033,221053
37,1397430,221183
38,544495,221035
39,544791,221127
40,544754,221072
41,402163,221164
42,556773,221054
43,1654169,221146
44,401866,221091
45,2761269,221109
46,1365801,221072
47,402385,221183
48,2189293,228331
49,545402,221109
50,544939,221220
51,2446235,221146
52,867566,221054
53,866343,221146
54,402274,221091
55,579291,221127
56,2827731,221072
57,545458,221146
58,1832815,221090
59,1185285,221128
60,402441,221109
61,580624,221146
62,1977795,221054
63,832843,221146
64,1715668,221072
65,402218,221127
66,1194080,228368
67,403533,221090
68,1471615,221220
69,1363764,221109
70,697197,221091
71,3075803,221146
72,697289,221053
73,580401,221109
74,402496,221072
75,865880,220868
76,579272,221109
77,401885,221128
78,402218,221072
79,908342,221109
80,3041340,221091
81,551735,221109
82,832400,221090
83,580124,221127
84,402181,228664
85,545680,221332
86,578883,220979
87,544679,220868
88,2475161,221054
89,1896648,220905
90,410014,221072
91,546421,220850
92,579217,221034
93,579902,220868
94,1507486,221053
95,695790,220924
96,403052,221016
97,1187711,220887
98,402163,221035
99,866213,220906
100,578439,221016
101,408922,220868
102,1044119,228646
103,1438837,221276
104,544754,221035
105,722826,220924
106,913806,220997
107,403144,220887
108,546235,221035
109,899288,220849
110,756382,221053
111,763863,220924
112,545994,221016
113,402292,220887
114,864103,221035
115,401978,220868
116,688716,221053
117,580217,220887
118,875473,221053
119,1541707,220924
120,1006953,228572
121,1942703,221405
122,546216,221072
123,2326125,221053
124,731511,220887
125,1507744,221072
126,1008545,220887
127,1370690,221072
128,403810,220905
129,402403,221017
130,1150859,220850
131,722604,221034
132,721567,220905
133,410162,221035
134,723826,220905
135,1152192,221016
136,722530,220886
137,401830,221035
138,402126,228294
139,1303858,221405
140,581624,221053
141,830103,221053
142,832529,220905
143,545902,221054
144,410404,220868
145,403033,221090
146,1007657,221108
147,402126,221053
148,722307,220905
149,898621,221035
150,1867686,220868
151,402589,221053
152,864399,220887
153,401811,221053
154,1548318,220850
155,1791464,221072
156,544902,236053
157,2605067,221832
158,723733,221109
159,402589,221016
160,721104,220905
161,402329,221016
162,1195692,220924
163,975435,221017
164,1152007,221183
165,1936500,221017
166,402830,221183
167,973620,221035
168,2158756,220924
169,1542355,220998
170,1294765,221183
171,1265895,220998
172,2114646,220943
173,2551420,221016
174,1221136,229072
175,2045387,221498
176,867158,221017
177,1218636,221016
178,899565,220943
179,1193488,221035
180,1575058,220868
181,1040841,221035
182,731604,220887
183,2935416,221053
184,1229748,220905
185,1469967,221072
186,401922,220849
187,402237,221072
188,1548984,220887
189,1330413,221016
190,1009213,220905
191,867176,221091
192,402051,228220
193,409533,221572
194,1186136,220979
195,401829,220980
196,401940,220924
197,864287,221016
198,686475,220942
199,553162,220979
200,403126,220905
201,402126,221035
202,864787,220961
203,1008453,220997
204,544402,220868
205,873436,221017
206,403310,220813
207,865862,221127
208,1649594,220924
209,874195,221053
210,579938,228276
211,544976,221590
212,2003258,220923
213,401589,221035
214,1020435,221146
215,402904,221053
216,1936500,221165
217,401774,221035
218,907602,221164
219,1009101,221034
220,402144,220868
221,545976,221035
222,722511,221183
223,546031,221035
224,409070,221201
225,403088,221017
226,688604,221146
227,579364,221034
228,1399190,228257
229,1017787,221683
230,402848,221183
231,1295691,221016
232,545439,221202
233,898732,221053
234,401682,221127
235,1514967,221053
236,546402,221146
237,401903,221053
238,578531,220887
239,830677,221053
240,551995,221127
241,1153433,221071
242,864417,221164
243,1010119,221016
244,545680,220887
245,1336024,221072
246,547810,221183
247,688568,228739
248,546273,221183
249,546310,220998
250,402200,221146
251,697586,221016
252,866788,220868
253,402200,221090
254,1858686,221109
255,551847,221053
256,580680,220886
257,402348,221109
258,832455,221146
259,401811,221054
260,401681,221091
261,545050,221072
262,838159,221146
263,402996,221035
264,1115971,220887
265,1185915,228479
266,544495,221238
267,730475,221294
268,868566,221165
269,579235,220998
270,402385,221183
271,1183729,221035
272,402533,221165
273,1226321,221053
274,689400,221146
275,688475,221054
276,2401847,221164
277,403033,221053
278,402459,221202
279,401792,221016
280,402181,221165
281,721808,221072
282,688937,221220
283,551717,230461
284,546105,221146
285,401774,221035
286,402163,221183
287,402292,220998
288,831862,220887
289,687883,221054
290,873658,221183
291,1328968,221035
292,402366,221164
293,689604,221016
294,722696,221183
295,401662,221034
296,410144,220906
297,723048,221035
298,546068,221201
299,722419,220998
300,402071,221220
301,689049,228387
302,982972,221350
303,402903,221090
304,1040823,220942
305,1331060,220980
306,867769,220887
307,410496,221090
308,403108,221109
309,898862,221072
310,1469930,221128
311,546142,221072
312,873695,220905
313,1791464,221016
314,1042471,221201
315,545513,221071
316,587809,221146
317,722863,220998
318,579754,220906
319,1009305,228312
320,2623881,221201
321,1187710,221183
322,688956,221165
323,906824,221072
324,403329,221146
325,402014,221054
326,545216,221128
327,1581892,221091
328,1227062,221164
329,757881,221054
330,689308,221128
331,2190330,221072
332,1690058,221164
333,902029,220997
334,866806,221183
335,839677,221053
336,724974,221146
337,688586,228368
338,721493,221183
339,401793,221109
340,2336755,220905
341,545642,221054
342,3794388,221165
343,1506763,221017
344,401700,220923
345,402199,221035
346,729697,221146
347,545310,221053
348,579846,220961
349,2186293,220979
350,1406171,220943
351,1152933,221016
352,545939,220961
353,401922,220979
354,402089,220924
355,1478115,228479
356,723585,221294
357,1362264,221165
358,1410930,221164
359,403292,221016
360,1076693,220905
361,689252,221035
362,545958,221165
363,402015,220997
364,410293,220924
365,545698,221053
366,1724742,221164
367,1042916,221054
368,588642,221164
369,403366,221072
370,546198,221164
371,580587,221035
372,865158,220905
373,865473,228257
374,402052,221239
375,731512,221091
376,1472226,220924
377,402200,221053
378,1043712,220850
379,552346,221035
380,866658,220924
381,402292,221034
382,578976,220905
383,579513,221016
384,579032,220887
385,899047,221072
386,906677,221220
387,1404320,220979
388,579402,220923
389,865584,221016
390,698086,220924
391,1294451,228294
392,402126,221146
393,723215,221202
394,1303987,221165
395,1507486,220980
396,1582392,220905
397,1403968,221034
398,402829,220887
399,402810,220979
400,1150137,220923
401,579273,221017
402,544643,220924
403,872733,221090
404,546958,221164
405,1327135,221035
406,579698,220924
407,2087275,220979
408,723067,220961
409,402219,228350
410,579198,221368
411,579531,221146
412,907935,220887
413,2865472,221054
414,756419,221146
415,1403931,221091
416,1185322,221183
417,402218,221017
418,1229673,221128
419,1010971,221091
420,899769,221109
421,1715817,221072
422,1191766,221146
423,866825,221090
424,1938129,221109
425,1732742,221127
426,403126,221146
427,402236,228850
428,402089,221331
429,545495,220943
430,402256,220905
431,588346,221034
432,403052,220943
433,1010268,220998
434,722919,220923
435,1218748,221017
436,587994,220906
437,403459,221016
438,580790,220905
439,402607,220998
440,402366,220887
441,1152525,221035
442,1019045,220924
443,935639,221016
444,1293636,220961
445,402681,228591
446,401977,221294
447,689974,220998
448,411107,220942
449,3254782,220979
450,2123090,220868
451,403218,221016
452,723307,220924
453,402496,221053
454,688234,220960
455,2481216,220980
456,3797092,220942
457,546347,220960
458,1042434,220961
459,555198,220979
460,1295561,220942
461,580568,220980
462,402311,220924
463,401977,228627
464,401959,221386
465,2080053,221091
466,2080850,221035
467,587883,220868
468,546550,221091
469,1327209,220849
470,901843,221071
471,401940,220924
472,1405856,221035
473,758955,220849
474,1327987,221109
475,402255,221090
476,1085990,221053
477,403348,220886
478,1726075,221072
479,1732816,220924
480,866769,221016
481,1682242,228368
482,402274,221609
483,546087,221035
484,409144,221053
485,404144,220887
486,1076527,221035
487,545569,220905
488,3367115,221035
489,1042879,220887
490,689068,221090
491,2932008,220886
492,402866,221016
493,2366217,220887
494,546420,221053
495,1540522,220831
496,545828,221053
497,1337172,220868
498,403440,221054
499,545994,228276
500,402219,221498
501,1151322,220998
502,1125433,221072
503,545439,221146
504,757178,221072
505,1330468,221072
506,907547,221127
507,1609762,220813
508,402144,221071
509,1042972,220850
510,544921,221072
511,731308,220887
512,545772,221090
513,1861722,220831
514,402088,221090
515,544920,220869
516,731382,221054
517,2941304,228257
518,544772,221498
519,729437,221053
520,1364746,221035
521,402052,220906
522,688827,221035
523,578401,221145
524,553346,221035
525,1541836,220906
526,578531,221035
527,402329,221146
528,1075841,221053
529,695604,221201
530,403273,221016
531,866065,220906
532,1183988,221035
533,402496,220905
534,402033,221053
535,409793,228517
536,865955,221609
537,1826649,220942
538,1517782,221035
539,403274,220887
540,1970425,221071
541,544699,221127
542,1017064,221091
543,545476,221109
544,401941,221072
545,402255,221146
546,2407588,221072
547,402959,221165
548,402440,221072
549,545883,221128
550,2149349,221054
551,907491,220886
552,546495,221072
553,402273,228516
554,544865,221627
555,687863,220924
556,756196,221054
557,909732,221146
558,723549,221072
559,402385,221128
560,722381,221090
561,3326745,221146
562,402921,221072
563,579068,221165
564,402052,221072
565,580106,221127
566,1124971,221109
567,831917,221146
568,579235,221053
569,578716,221183
570,402329,221053
571,941879,227813
572,579920,221923
573,402422,221035
574,1188266,221016
575,402478,221146
576,1008972,221054
577,586643,221109
578,1116860,221034
579,402422,220886
580,1971314,221016
581,696882,220905
582,402959,221035
583,545050,220905
584,1506133,220997
585,723993,220887
586,1199414,221035
587,579976,220924
588,402440,220998
589,832418,220887
590,402255,228553
591,975324,221109
592,1158785,220980
593,1788204,220905
594,1982203,221035
595,866343,220906
596,402014,221017
597,544939,220905
598,723104,220979
599,402551,220942
600,553717,220998
601,546625,220906
602,722530,221035
603,402293,220905
604,1792705,220979
605,410681,220923
606,403514,221034
607,866306,220906
608,1934814,228590
609,1581503,221387
610,403181,221146
611,545235,221183
612,1330135,221294
613,579420,221183
614,2089109,221349
615,403311,221164
616,402496,221331
617,688364,221164
618,1195933,221331
619,2107812,221165
620,402144,221331
621,907843,221165
622,690419,221332
623,1474911,221164
624,545105,221331
625,1008546,221183
626,1160822,232961
627,1222191,221386
628,1503911,221424
629,696733,221146
630,1011175,221313
631,1251747,221183
632,865750,221350
633,402274,221146
634,627624,221368
635,724604,221146
636,545439,221368
637,898898,221128
638,579864,221350
639,915713,221164
640,1651114,221350
641,401959,221164
642,865621,221368
643,579438,221128
644,1195581,229165
645,545810,221443
646,1968888,221164
647,1051878,221201
648,1505949,221313
649,1328061,221183
650,729067,221294
651,580402,221220
652,1973462,221275
653,544698,221164
654,1049360,221331
655,866232,221164
656,545662,221313
657,972286,221183
658,1253969,221313
659,409607,221165
660,402682,221369
661,756030,221146
662,402441,228702
663,688160,221331
664,401700,221201
665,546106,221128
666,841084,221350
667,1044935,221127
668,831103,221368
669,401922,221127
670,401736,221369
671,2371532,221146
672,402940,221350
673,688104,221146
674,579050,221331
675,2125164,221127
676,832307,221368
677,402792,221183
678,1077563,221294
679,402107,221202
680,587475,228608
681,546865,221239
682,402514,221183
683,756770,220868
684,579253,221072
685,1521540,221128
686,403274,221072
687,1442505,221128
688,689197,221091
689,1186803,221164
690,2045832,221053
691,2618974,221109
692,3938128,221109
693,1010879,221109
694,546717,221109
695,401922,221108
696,578791,221072
697,1801464,221146
698,1365894,228368
699,402015,221054
700,1446468,221183
701,1330894,220905
702,545013,221053
703,1440375,220868
704,1052230,221071
705,403330,221127
706,580402,221071
707,1328542,221127
708,1733464,221072
709,2576715,220868
710,722752,221053
711,1405579,221127
712,1152507,221071
713,1041341,221146
714,782547,221053
715,404533,221146
716,402773,255035
717,755178,221349
718,578495,221146
719,545532,220906
720,402126,220998
721,1085933,220868
722,403237,221091
723,832437,220794
724,579624,221091
725,756714,220850
726,1084712,221071
727,580772,220924
728,580476,221017
729,2289848,220868
730,1230099,221054
731,1151618,220887
732,1365968,221072
733,982472,220868
734,1043286,229368
735,402052,221257
736,1152747,221164
737,1871148,220868
738,403163,221091
739,402478,220868
740,1903481,221054
741,1296821,220850
742,1903481,221034
743,546236,220887
744,2224627,221054
745,403107,220886
746,544921,221035
747,865658,220887
748,578476,221035
749,1126303,220905
750,579976,221053
751,1472652,220831
752,402052,228461
753,580013,221054
754,409810,221165
755,1937481,220868
756,579809,221072
757,1192525,220850
758,757918,221016
759,866844,220905
760,833418,221054
761,1328598,220868
762,1372283,221016
763,581383,220905
764,3009396,221053
765,580661,220906
766,2364051,221017
767,1553355,220905
768,403144,220998
769,401996,220924
770,402108,228553
771,402107,221276
772,579624,221146
773,1160915,220868
774,757567,221035
775,1187266,220886
776,1294173,221072
777,983305,220887
778,1538911,220979
779,402200,220887
780,402199,221017
781,1658669,220960
782,1403394,220998
783,722770,220887
784,1198488,220998
785,1221136,220924
786,1075897,221054
787,401829,220868
788,722196,228516
789,409422,221572
790,403015,221331
791,830251,221128
792,721567,221368
793,686345,221183
794,1910722,221312
795,1043860,222146
796,544717,221294
797,402126,221127
798,544476,221350
799,402404,221164
800,1835593,221368
801,1223025,221146
802,1220933,221312
803,409589,221127
804,547420,221332
805,1010360,221165
806,580031,229202
807,723455,221554
808,690104,221331
