iter,sign_ns,verify_ns
0,65264,44026
1,67052,43907
2,97748,44017
3,85933,43927
4,69782,43983
5,52070,44028
6,104205,43867
7,201149,43900
8,93891,43948
9,92098,43937
10,52178,44052
11,3159831,43864
12,132747,43949
13,219825,3053281
14,91763,63736
15,92529,63070
16,93878,63151
17,52369,45389
18,176875,44020
19,64739,43972
20,129174,43931
21,52277,43966
22,66212,43982
23,52195,43905
24,83242,43991
25,111413,44020
26,141142,44124
27,82756,44407
28,90531,44463
29,93903,44249
30,68563,43867
31,95991,43989
32,52397,44017
33,122742,43875
34,132310,46009
35,52229,44005
36,213547,44132
37,52185,44005
38,97926,43979
39,52084,44043
40,141831,43965
41,3072236,43863
42,311188,44110
43,270583,44051
44,322809,44064
45,112597,44135
46,199785,43918
47,149852,43943
48,140344,43962
49,82858,44092
50,65121,43979
51,97016,44003
52,67936,43968
53,157418,44099
54,178417,43954
55,70365,43993
56,106662,45812
57,97904,44120
58,221832,43853
59,87434,44049
60,185254,43927
61,3247122,44048
62,84480,44040
63,68279,44037
64,66987,43868
65,218684,43974
66,52169,43933
67,64440,44004
68,162832,44014
69,174457,43812
70,107218,43970
71,194557,43972
72,65382,43996
73,140361,43989
74,66299,43974
75,110330,44079
76,77576,44027
77,66236,44046
78,80217,43850
79,147132,3054177
80,92331,63332
81,214056,63197
82,81345,61013
83,52264,43818
84,94281,44054
85,52261,43952
86,3436114,43981
87,60629,44088
88,86582,44003
89,66303,43844
90,67671,43960
91,64692,44019
92,53947,43980
93,52246,43923
94,126401,43960
95,173106,44027
96,139269,43865
97,96047,43947
98,52144,44087
99,115186,44062
100,52196,45282
101,106859,43974
102,146854,43962
103,52198,43850
104,52271,44077
105,246194,43957
106,95387,43995
107,93379,43860
108,106553,43792
109,67534,43975
110,123587,43965
111,64873,43960
112,65829,43936
113,124310,43873
114,52079,44072
115,120175,43869
116,52224,43945
117,3101410,44040
118,80903,43950
119,65897,44019
120,101031,43907
121,69865,43941
122,94378,43896
123,93909,45729
124,52176,44026
125,107453,43815
126,115319,43909
127,103135,44008
128,191343,44021
129,52172,44091
130,52083,43950
131,94712,44005
132,119250,43963
133,52110,43922
134,161456,43988
135,65957,44022
136,277470,44054
137,123979,43938
138,52127,43977
139,96346,43917
140,96084,44072
141,69660,43939
142,52058,43891
143,118042,44016
144,220284,43902
145,3198743,44020
146,52036,3047141
147,202537,44048
148,230253,43908
149,52006,44042
150,163591,44025
151,98285,43996
152,52188,44006
153,69065,43950
154,82852,43950
155,107396,44073
156,78292,43924
