iter,sign_ns,verify_ns
0,69207,23064
1,87416,23065
2,76211,23039
3,107740,23051
4,40869,23031
5,57060,23009
6,50544,23030
7,30148,23087
8,38811,23045
9,57820,23061
10,38570,22978
11,29993,23056
12,30084,23066
13,106702,23060
14,64644,23090
15,30159,23067
16,30118,23045
17,39397,23087
18,134051,23016
19,38981,23043
20,46892,25835
21,40196,23103
22,78785,23103
23,75210,23148
24,72383,23119
25,38744,23020
26,30043,22991
27,58257,23107
28,30092,23054
29,66379,23012
30,31628,23074
31,184178,23076
32,245562,23101
33,30184,22985
34,113436,23105
35,30098,23068
36,39615,23030
37,51213,23027
38,171373,23104
39,58574,23097
40,30153,23143
41,58463,23050
42,93040,23010
43,114357,23113
44,30120,23002
45,66682,23043
46,75877,23078
47,39614,23104
48,46896,23051
49,30146,23052
50,85914,23051
51,105653,23083
52,85518,23020
53,30068,23110
54,40273,23033
55,38478,23094
56,141453,23113
57,98976,23076
58,40387,23045
59,75694,23095
60,48367,23175
61,38467,23034
62,30122,23092
63,30097,25412
64,38884,23356
65,30016,23131
66,123108,23045
67,75981,23138
68,48706,23273
69,40922,25739
70,95550,27678
71,56494,29244
72,46795,29162
73,41816,29756
74,58314,30164
75,33771,29942
76,92853,26902
77,68510,23003
78,30148,23159
79,51050,23650
80,30105,24955
81,30157,27332
82,56235,27773
83,58390,28321
84,56826,28203
85,38457,28780
86,38458,27261
87,105188,26346
88,255387,23676
89,30231,24598
90,137870,25749
91,85651,26285
92,79691,26537
93,48712,26585
94,38470,27480
95,75816,25357
96,50593,23224
97,77999,24586
98,123322,24997
99,30062,25616
100,30050,23207
101,194101,23007
102,67201,25979
103,143912,23102
104,75697,23120
105,70283,22993
106,40506,23008
107,95286,23064
108,30140,23020
109,51351,22993
110,59789,23016
111,39331,23073
112,30031,23084
113,67014,23115
114,71365,23109
115,56133,23073
116,30071,23076
117,39393,23045
118,32782,23101
119,41769,23116
120,99184,23017
121,39447,23077
122,38429,23135
123,40894,23023
124,41595,23022
125,134213,23004
126,38491,23076
127,38787,23025
128,40312,23013
129,199090,23010
130,38726,23064
131,74289,22988
132,61078,22999
133,30062,23039
134,40875,23000
135,30342,23046
136,56226,23036
137,30236,23087
138,90981,23154
139,30286,22982
140,38536,23072
141,87479,23055
142,88276,23049
143,41222,22984
144,30151,23052
145,46895,26463
146,39631,24927
147,87935,23078
148,47506,23086
149,178854,23081
150,39160,23061
151,187505,23060
152,30213,23070
153,51211,23023
154,66056,23056
155,47614,23055
156,108938,23105
157,48185,23054
158,60300,23070
159,38714,23012
160,30232,23052
161,68249,23118
162,158755,23049
163,77529,23014
164,30167,23081
165,59698,23072
166,56827,23055
167,30143,23030
168,30178,23054
169,55285,23031
170,61151,22973
171,59844,23055
172,113511,23065
173,38733,23036
174,68870,23019
175,38870,23067
176,30188,23048
177,30121,22987
178,50844,23114
179,38759,23097
180,30140,23089
181,47564,23060
182,39023,23106
183,57651,23095
184,69910,23067
185,80599,23011
186,68199,23066
187,30054,23048
188,180462,24556
189,40302,23148
190,30134,23052
191,50558,23109
192,29999,23061
193,30120,23053
194,30325,22982
195,39107,23033
196,48977,23048
197,30078,23083
198,30138,23040
199,30156,23063
200,80164,23084
201,78091,23082
202,103555,23053
203,38978,23094
204,145925,23060
205,30008,23091
206,30319,23055
207,47853,23062
208,40266,23089
209,77919,23080
210,40843,23082
211,39683,23099
212,47246,23083
213,67640,24800
214,39108,23088
215,106953,23111
216,30178,23063
217,77466,23017
218,57048,23124
219,48702,23054
220,31904,23024
221,122126,23043
222,103374,23045
223,47159,23054
224,47836,23043
225,74963,23109
226,91900,23065
227,87974,23051
228,38792,23063
229,159346,23028
230,38834,23042
231,89826,23040
232,94273,24864
233,52087,23106
234,30034,23012
235,41592,23045
236,30037,23029
237,30105,23066
238,69424,23039
239,140317,23045
240,40933,23011
241,96466,23052
242,69402,23023
243,86344,23065
244,30120,23016
245,38448,23050
246,39641,23041
247,83608,23010
248,59192,22973
249,30143,23017
250,30026,23050
251,60758,23082
252,57766,23022
253,39731,23075
254,38881,23024
255,167986,23005
256,77468,23071
257,51748,23111
258,103559,23071
259,58312,22992
260,30121,23078
261,39103,23144
262,85704,23037
263,65914,22986
264,135399,23071
265,30099,23063
266,49705,23028
267,30064,23024
268,30110,23062
269,30122,23027
270,136158,23002
271,78324,23011
272,88027,23086
273,69455,23014
274,38565,23022
275,92747,24709
276,92936,23051
277,59851,23044
278,58578,23055
279,39434,23022
280,58609,23058
281,103273,23117
282,73937,23048
283,30072,23072
284,85042,23027
285,77870,23059
286,78422,23084
287,56207,23119
288,76331,23091
289,30018,23079
290,57128,23070
291,60424,23114
292,30104,23072
293,30132,23077
294,30037,23129
295,49940,23060
296,30179,23105
297,39630,23070
298,116749,23065
299,39220,23055
300,68196,23097
301,30066,23110
302,49251,23067
303,30124,23033
304,30072,23076
305,39410,23043
306,30070,23039
307,41598,23062
308,58230,23068
309,38592,23092
310,30035,23083
311,38800,23132
312,51745,23041
313,74474,23045
314,66753,23094
315,29981,23104
316,47776,23080
317,73417,23051
318,196654,25125
319,39313,23093
320,86498,22991
321,212094,23024
322,30292,23061
323,67989,22997
324,87424,23022
325,30164,22992
326,76240,23031
327,71391,23028
328,226994,23034
329,64763,23061
330,59451,23124
331,30061,23077
332,96988,23063
333,125371,23032
334,57300,23109
335,30108,23054
336,38714,23035
337,136683,23099
338,58374,23086
339,57925,23058
340,71500,23064
341,30118,23078
342,30108,23023
343,100764,23067
344,30104,23065
345,48121,23057
346,30130,23017
347,39104,23037
348,48538,23074
349,30022,23083
350,48501,23081
351,84950,23064
352,58573,23078
353,83829,23081
354,90574,23088
355,46994,23066
356,138278,23033
357,39341,23099
358,30044,23021
359,38544,23046
360,88923,23076
361,30083,24267
362,39863,23170
363,88230,23058
364,47312,23081
365,109375,23058
366,120669,23070
367,57410,23124
368,98973,23111
369,30109,23076
370,69090,23062
371,56404,23070
372,108757,23091
373,52678,23037
374,59943,23043
375,61736,23068
376,70084,23057
377,112691,23079
378,39059,23040
379,96458,23081
380,50345,23148
381,90234,23076
382,30091,23059
383,40398,23068
384,39364,23127
385,38440,23119
386,30083,23051
387,48036,23092
388,50914,23033
389,224924,23114
390,48427,23046
391,86861,23088
392,46922,23077
393,30190,23082
394,40910,23059
395,76763,23058
396,30066,23102
397,87338,23056
398,96642,23051
399,30053,23115
400,106043,23050
401,50193,23065
402,30119,23061
403,58896,23085
404,78761,25009
405,38755,23116
406,163984,23049
407,49550,23057
408,30094,23042
409,75477,23074
410,30090,23081
411,30148,23065
412,49328,23018
413,135481,23033
414,30234,23061
415,30011,23110
416,48641,23039
417,48627,23008
418,30076,23093
419,100221,23117
420,56117,23052
421,30108,23067
422,30174,23060
423,56382,23022
424,30022,23082
425,57924,23076
426,59823,23065
427,47706,23063
428,30139,23041
429,30180,23008
430,80652,23138
431,103589,23067
432,77274,23061
433,30156,23117
434,41492,23109
