iter,sign_ns,verify_ns
0,418186,89527
1,340774,88731
2,572465,88400
3,336251,88316
4,649762,88288
5,336031,88334
6,490475,88334
7,334125,90700
8,176925,94389
9,726627,89664
10,664712,89538
11,175960,89751
12,414063,89324
13,254191,95047
14,572817,89400
15,496420,89475
16,819445,89390
17,814313,88985
18,415477,90592
19,571215,90617
20,417415,88692
21,1451171,89078
22,357588,89268
23,255407,89405
24,410477,89093
25,596757,89870
26,174613,89218
27,744847,89452
28,174069,91513
29,812871,99021
30,412848,93457
31,813244,90109
32,255275,89240
33,1130851,89272
34,730711,89485
35,810485,94767
36,820510,89329
37,172766,90370
38,333689,89354
39,335327,89218
40,1060811,92271
41,252104,90439
42,252121,90257
43,3360530,89333
44,982001,89715
45,395886,89296
46,781881,90275
47,190935,89536
48,414614,89333
49,517056,89547
50,255382,89247
51,334587,90991
52,272449,89265
53,400343,89453
54,556459,89119
55,653223,89377
56,256698,89152
57,506923,88968
58,262854,89055
59,177019,90232
60,901428,89014
61,574845,89280
62,733686,92281
63,252281,89559
64,731863,89125
65,253621,89088
66,174230,89000
67,174443,89565
68,336011,89508
69,495605,89666
70,257854,89525
71,891606,89634
72,172648,89584
73,258625,90951
74,258932,89595
75,809591,89517
76,734092,89388
77,254099,89232
78,174112,89369
79,496332,89270
80,261001,88782
81,492074,88943
82,172425,89259
83,180147,89465
84,574608,89497
85,174305,91883
86,1540110,93966
87,252218,89268
88,2525175,89179
89,173275,88670
90,748859,89747
91,572750,94255
92,174628,89826
93,417434,89484
94,492668,89445
95,495944,89309
96,678127,92062
97,256031,89696
98,174683,95396
99,901198,89263
100,412934,89453
101,174835,89270
102,257939,89053
103,659842,94224
104,174081,89455
105,256201,89141
106,172573,89328
107,174481,92054
108,334060,89583
109,1542731,89252
110,416335,89717
111,175208,89022
112,340714,89032
113,734526,89379
114,896720,88995
115,255746,89188
116,413567,88929
117,251912,89112
118,350903,90868
119,181329,89459
120,331844,94172
121,1080869,90351
122,268145,88752
123,461156,88551
124,254502,88669
125,256808,93262
126,279982,89526
127,254094,89377
128,332661,90351
129,508768,92485
130,173993,88922
131,679267,91061
132,734982,89583
133,344974,89415
134,174421,89494
135,1141500,89545
136,902011,89930
137,173328,89838
138,336272,89659
139,254674,89465
140,333225,90942
141,419623,89371
142,493512,89079
143,415865,90047
144,414438,88893
145,412855,88961
146,256696,89193
147,411981,89019
148,1230770,89088
149,496188,89110
150,173858,89300
151,332978,91544
152,256828,90184
153,490325,89576
154,334114,89430
155,179988,89167
156,490573,89702
157,490783,89454
158,174627,89308
159,173288,89347
160,174418,89269
161,254099,90136
162,574859,90609
163,651121,89203
164,411040,89833
165,330882,89477
166,253883,89474
167,176163,89264
168,747400,89511
169,256063,89568
170,492504,89023
171,418038,89288
172,1290427,89341
173,252470,90481
174,252812,95796
175,917760,89266
176,1312973,88826
177,174396,88467
178,172595,88750
179,410657,93410
180,255989,89337
181,172400,89206
182,490899,89080
183,176330,89350
184,415811,89561
185,416498,90470
186,179262,89615
187,499291,94532
188,331443,88673
